age,workclass,fnlwgt,education,education_num,marital_status,occupation,relationship,race,sex,capital_gain,capital_loss,hours_per_week,native_country,income
26,Private,181295,Some-college,10,Never-married,Craft-repair,Not-in-family,White,Male,0,0,55,United-States,<=50K
38,State-gov,150481,Some-college,10,Never-married,Craft-repair,Not-in-family,White,Male,0,0,80,United-States,<=50K
52,?,231820,1st-4th,2,Married-civ-spouse,?,Husband,White,Male,0,0,40,United-States,<=50K
68,Self-emp-not-inc,134160,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,2413,40,United-States,>50K
37,Private,261363,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
34,State-gov,244792,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Black,Male,0,0,40,United-States,<=50K
20,Private,173435,HS-grad,9,Never-married,Other-service,Own-child,White,Female,0,0,16,United-States,<=50K
51,Self-emp-not-inc,44339,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,30,United-States,<=50K
40,Self-emp-not-inc,174286,HS-grad,9,Divorced,Craft-repair,Not-in-family,White,Male,0,0,70,United-States,<=50K
19,Private,235214,Some-college,10,Never-married,Craft-repair,Unmarried,White,Male,0,0,18,United-States,<=50K
31,Self-emp-not-inc,99542,Bachelors,13,Married-civ-spouse,Sales,Other-relative,White,Male,0,0,40,United-States,<=50K
52,Private,132016,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,United-States,>50K
59,Private,240072,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,<=50K
69,?,299219,Some-college,10,Married-civ-spouse,?,Husband,White,Male,0,1818,40,United-States,<=50K
64,Private,336996,HS-grad,9,Widowed,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,<=50K
33,State-gov,66931,Some-college,10,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,22,United-States,<=50K
25,Private,110487,HS-grad,9,Never-married,Other-service,Own-child,Black,Female,0,0,40,United-States,<=50K
