age,workclass,fnlwgt,education,education_num,marital_status,occupation,relationship,race,sex,capital_gain,capital_loss,hours_per_week,native_country,income
53,Private,100989,HS-grad,9,Separated,Exec-managerial,Not-in-family,Amer-Indian-Eskimo,Female,0,0,40,United-States,<=50K
58,Local-gov,64183,Bachelors,13,Divorced,Prof-specialty,Unmarried,White,Female,0,0,60,United-States,<=50K
33,Self-emp-inc,90503,Bachelors,13,Divorced,Sales,Not-in-family,Amer-Indian-Eskimo,Female,0,0,45,United-States,>50K
30,Private,316674,HS-grad,9,Married-civ-spouse,Other-service,Wife,White,Female,0,0,20,United-States,<=50K
19,?,393669,Some-college,10,Never-married,?,Own-child,White,Male,0,0,25,United-States,<=50K
66,Private,177511,Some-college,10,Widowed,Exec-managerial,Not-in-family,White,Female,0,0,16,United-States,<=50K
55,Private,188132,7th-8th,4,Married-civ-spouse,Transport-moving,Husband,White,Male,0,1709,40,United-States,<=50K
54,Private,189882,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,70,United-States,<=50K
19,Private,136528,11th,7,Never-married,Adm-clerical,Own-child,White,Female,0,0,22,United-States,<=50K
59,Private,255192,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,Black,Male,0,0,60,United-States,>50K
47,Local-gov,254564,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,55,United-States,>50K
36,State-gov,92954,Assoc-voc,11,Married-civ-spouse,Tech-support,Wife,White,Female,0,0,35,United-States,<=50K
50,Private,151579,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,56,United-States,<=50K
40,Private,110954,10th,6,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,45,United-States,<=50K
28,Private,316350,Bachelors,13,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,40,?,>50K
28,Private,186414,Some-college,10,Separated,Machine-op-inspct,Not-in-family,White,Female,0,0,40,United-States,<=50K
47,Private,333017,Some-college,10,Married-civ-spouse,Sales,Wife,White,Female,0,1917,32,United-States,>50K
54,State-gov,130385,Bachelors,13,Divorced,Prof-specialty,Unmarried,White,Female,0,0,40,United-States,<=50K
46,Federal-gov,219077,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,1897,40,Germany,>50K
33,Local-gov,47937,HS-grad,9,Divorced,Other-service,Not-in-family,White,Male,0,0,12,United-States,<=50K
42,Private,103823,Some-college,10,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,United-States,<=50K
